Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,BitMinter,Eligius,F2Pool,SlushPool,Unknown,ViaBTC,ghash.io,others
2016-10-22 00:00:00 UTC,,2.936574679403312e+17,,,1.9151573996108557e+17,1.5321259196886845e+17,1.7874802396367987e+17,,,3.064251839377369e+17,1.0214172797924563e+17,1.2767715997405704e+16,1.4044487597146275e+17,,5.234763558936339e+17
2016-10-23 00:00:00 UTC,,4.2011510202779104e+17,,,2.1642293134764992e+17,1.4003836734259702e+17,1.909614100126323e+17,,,2.8007673468519405e+17,8.911532467256174e+16,1.2730760667508818e+16,1.5276912801010582e+17,,3.309997773552293e+17
2016-10-24 00:00:00 UTC,,2.3861600766573037e+17,,,2.2605727042016563e+17,2.5117474491129514e+17,1.6326358419234182e+17,,,3.516446428758132e+17,8.79111607189533e+16,1.2558737245564756e+16,1.6326358419234182e+17,1.2558737245564756e+16,2.8885095664798944e+17
2016-10-25 00:00:00 UTC,,2.278515008354607e+17,,,1.8987625069621725e+17,2.0253466740929843e+17,1.6455941727005498e+17,,,3.0380200111394765e+17,1.772178339831361e+17,3.797525013924346e+16,1.6455941727005498e+17,,2.911435844008665e+17
2016-10-26 00:00:00 UTC,,3.251513621942715e+17,,,1.7508150271999232e+17,1.6257568109713574e+17,1.2505821622856595e+17,,2.5011643245713188e+16,3.001397189485583e+17,1.0004657298285275e+17,1.2505821622856594e+16,1.2505821622856595e+17,,3.7517464868569786e+17
2016-10-27 00:00:00 UTC,,3.144465268990177e+17,,,2.6203877241584813e+17,2.096310179326785e+17,1.834271406910937e+17,,,4.061600972445646e+17,7.861163172475443e+16,3.930581586237722e+16,1.7032520207030128e+17,,4.585678517277343e+17
2016-10-28 00:00:00 UTC,,2.3274734514391376e+17,,,2.4499720541464605e+17,2.572470656853784e+17,1.2249860270732302e+17,,,2.4499720541464605e+17,7.349916162439381e+16,,1.4699832324878762e+17,,5.3899385191222125e+17
2016-10-29 00:00:00 UTC,,3.61829700527211e+17,,,1.871532933761436e+17,1.9963017960121984e+17,1.3724574847583866e+17,,,2.121070658262961e+17,1.4972263470091488e+17,2.495377245015248e+16,1.3724574847583866e+17,,4.491679041027447e+17
2016-10-30 00:00:00 UTC,,3.536097074865066e+17,,,2.020626899922895e+17,2.273205262413257e+17,2.399494443658438e+17,,1.2628918124518094e+16,4.293832162336152e+17,8.840242687162666e+16,1.2628918124518094e+16,1.1366026312066285e+17,,4.420121343581333e+17
2016-10-31 00:00:00 UTC,,2.158075130805062e+17,,,1.904183938945643e+17,3.173639898242738e+17,1.1425103633673856e+17,,,4.6969870493992525e+17,6.347279796485477e+16,,7.616735755782571e+16,,4.189204665680414e+17
2016-11-01 00:00:00 UTC,,2.3962162560219363e+17,,,2.6484495461295085e+17,6.3058322526893064e+16,2.27009961096815e+17,,,3.152916126344653e+17,1.3872830955916474e+17,1.261166450537861e+16,1.7656330307530058e+17,,3.783499351613583e+17
2016-11-02 00:00:00 UTC,,2.2699682029606602e+17,,,2.017749513742809e+17,1.6394214799160323e+17,1.5133121353071066e+17,,,4.035499027485618e+17,7.566560676535533e+16,,8.827654122624789e+16,,3.657170993658841e+17
2016-11-03 00:00:00 UTC,,3.7793424293736e+17,,,1.8896712146868e+17,1.38575889077032e+17,2.3935835386032797e+17,,,3.149452024478e+17,1.00782464783296e+17,1.2597808097912e+16,1.7636931337076797e+17,,4.03129859133184e+17
2016-11-04 00:00:00 UTC,,3.1457774758108186e+17,,,1.2583109903243275e+17,1.3841420893567602e+17,8.808176932270293e+16,,,3.019946376778386e+17,1.1324798912918947e+17,1.2583109903243274e+16,7.549865941945965e+16,,2.894115277745953e+17
2016-11-05 00:00:00 UTC,,3.1540240387114963e+17,,,2.3970582694207376e+17,1.6400925001299782e+17,1.766253461678438e+17,,,3.532506923356876e+17,7.569657692907592e+16,,2.0185753847753578e+17,,3.280185000259957e+17
2016-11-06 00:00:00 UTC,,2.8105509570093568e+17,,,3.066055589464753e+17,2.0440370596431686e+17,1.2775231622769805e+17,,,2.938303273237055e+17,7.665138973661883e+16,2.555046324553961e+16,1.2775231622769805e+17,,5.110092649107922e+17
2016-11-07 00:00:00 UTC,,2.7435033528167808e+17,,,2.369389259250856e+17,1.6211610721190067e+17,3.741140935659246e+16,,,1.6211610721190067e+17,1.6211610721190067e+17,6.2352348927654104e+16,2.2446845613955478e+17,,4.9881879142123283e+17
2016-11-08 00:00:00 UTC,,3.931205841938703e+17,,,1.90219637513163e+17,1.90219637513163e+17,1.90219637513163e+17,,,3.0435142002106086e+17,1.1413178250789782e+17,,1.7753832834561885e+17,,5.833402217070333e+17
2016-11-09 00:00:00 UTC,,3.4723936811653344e+17,,,1.929107600647408e+17,2.0577147740239018e+17,2.0577147740239018e+17,,,2.1863219474003958e+17,1.4146789071414326e+17,2.5721434675298772e+16,1.2860717337649389e+17,,4.244036721424298e+17
2016-11-10 00:00:00 UTC,,2.862039720943052e+17,,,2.364293682518173e+17,1.8665476440932947e+17,1.4932381152746355e+17,,,4.106404817005248e+17,1.4932381152746355e+17,1.2443650960621964e+16,1.9909841536995142e+17,,4.604150855430126e+17
2016-11-11 00:00:00 UTC,,3.5710992555164224e+17,,,1.9130888868837974e+17,2.1681674051349706e+17,1.530471109507038e+17,,,3.188481478139663e+17,1.020314073004692e+17,3.826177773767595e+16,1.530471109507038e+17,,5.48418814240022e+17
2016-11-12 00:00:00 UTC,,3.198179146553021e+17,,,2.6864704831045376e+17,1.9189074879318125e+17,1.53512599034545e+17,,,3.581960644139383e+17,1.7909803220696915e+17,3.837814975863625e+16,1.7909803220696915e+17,,4.6053779710363494e+17
2016-11-13 00:00:00 UTC,,3.134488366961144e+17,,,2.0060725548551325e+17,1.7553134854982406e+17,8.776567427491203e+16,,,2.5075906935689155e+17,1.128415812106012e+17,1.2537953467844578e+16,1.0030362774275662e+17,,5.2659404564947226e+17
2016-11-14 00:00:00 UTC,,3.5152213994610675e+17,,,1.8831543211398576e+17,2.0086979425491814e+17,1.6320670783212096e+17,,,3.3896777780517434e+17,1.6320670783212096e+17,1.2554362140932384e+16,2.0086979425491814e+17,,5.398375720600924e+17
2016-11-15 00:00:00 UTC,,3.424509427878398e+17,,,2.40983996776628e+17,1.902505237710221e+17,1.1415031426261326e+17,,,2.1561726027382506e+17,1.7756715551962064e+17,5.0733473005605896e+16,2.0293389202242358e+17,,4.439178887990516e+17
2016-11-16 00:00:00 UTC,,4.190566136381147e+17,,,2.158776494499379e+17,1.3968553787937157e+17,2.158776494499379e+17,,,4.0635792837635366e+17,1.1428816735584947e+17,6.3493426308805256e+16,1.6508290840289366e+17,,4.317552988998757e+17
2016-11-17 00:00:00 UTC,,3.521811555169987e+17,,,2.0124637458114214e+17,1.8866847616982077e+17,1.63512679347178e+17,,,3.27025358694356e+17,1.3835688252453522e+17,2.515579682264277e+16,1.1320108570189246e+17,,4.90538038041534e+17
2016-11-18 00:00:00 UTC,,3.521086377431719e+17,,,2.708527982639784e+17,1.0834111930559136e+17,1.0834111930559136e+17,,,2.9793807809037626e+17,8.125583947919352e+16,2.708527982639784e+16,2.031395986979838e+17,,5.552482364411557e+17
2016-11-19 00:00:00 UTC,,3.923123792085498e+17,,,2.6621197160580166e+17,2.2417850240488563e+17,1.1208925120244282e+17,,,3.502789100076338e+17,8.406693840183211e+16,2.8022312800610704e+16,9.807809480213746e+16,,4.343458484094659e+17
2016-11-20 00:00:00 UTC,,3.752231989902581e+17,,,1.154532919970025e+17,2.597699069932556e+17,1.5874827649587843e+17,,,2.30906583994005e+17,7.215830749812656e+16,1.4431661499625312e+16,1.0102163049737718e+17,,5.195398139865112e+17
2016-11-21 00:00:00 UTC,,3.7159907813016154e+17,,,2.614956475730766e+17,2.202068611141698e+17,1.101034305570849e+17,1.3762928819635612e+16,,2.752585763927122e+17,1.238663593767205e+17,4.128878645890683e+16,1.238663593767205e+17,,3.715990781301615e+17
2016-11-22 00:00:00 UTC,,3.747439254365637e+17,,,2.0819106968697984e+17,1.3879404645798654e+17,1.526734511037852e+17,,,1.6655285574958387e+17,1.526734511037852e+17,1.3879404645798656e+16,1.8043226039538253e+17,,4.718997579571543e+17
2016-11-23 00:00:00 UTC,,3.8176607822339757e+17,,,2.4037123443695405e+17,1.9795278130102096e+17,9.897639065051048e+16,,,3.2520814070882016e+17,1.6967381254373226e+17,4.2418453135933064e+16,9.897639065051048e+16,,5.2316092200984115e+17
2016-11-24 00:00:00 UTC,,4.0280760155272474e+17,,,1.944588421289016e+17,2.2223867671874467e+17,2.7779834589843085e+17,,,3.33358015078117e+17,1.3889917294921542e+17,2.7779834589843084e+16,1.1111933835937234e+17,,5.4170677450194016e+17
2016-11-25 00:00:00 UTC,,3.629874246653936e+17,,,2.6526004110163376e+17,2.512989863068109e+17,1.1168843835858262e+17,,,2.931821506912794e+17,1.954547671275196e+17,2.7922109589645656e+16,1.1168843835858262e+17,,5.025979726136218e+17
2016-11-26 00:00:00 UTC,,3.642478997895315e+17,,,1.4009534607289675e+17,1.9613348450205542e+17,1.681144152874761e+17,,,4.4830510743326957e+17,1.2608581146560706e+17,1.4009534607289674e+16,1.541048806801864e+17,,5.3236231507700755e+17
2016-11-27 00:00:00 UTC,,3.668936552001518e+17,,,1.6933553316930083e+17,2.822258886155014e+17,1.2700164987697563e+17,,,2.963371830462765e+17,1.6933553316930083e+17,1.411129443077507e+16,9.877906101542549e+16,,5.0800659950790246e+17
2016-11-28 00:00:00 UTC,,4.451772775457756e+17,,,1.530296891563604e+17,2.643240085428043e+17,1.6694147907966586e+17,,,4.3126548762247014e+17,1.2520610930974939e+17,1.3911789923305488e+16,1.112943193864439e+17,,5.70383386855525e+17
2016-11-29 00:00:00 UTC,,4.203833570656027e+17,,,2.5223001423936163e+17,2.6624279280821507e+17,1.9617889996394794e+17,,,3.0828112851477536e+17,4.2038335706560264e+16,7.006389284426712e+16,1.5414056425738768e+17,,3.783450213590424e+17
2016-11-30 00:00:00 UTC,,3.099461745941248e+17,,,1.2679616233396014e+17,3.099461745941248e+17,1.549730872970624e+17,,,3.099461745941248e+17,1.4088462481551128e+17,1.4088462481551128e+16,1.2679616233396014e+17,,5.071846493358406e+17
2016-12-01 00:00:00 UTC,,4.3504084205640806e+17,,,1.122686044016537e+17,1.9647005770289398e+17,1.5436933105227382e+17,,,3.648729643053745e+17,1.2630217995186042e+17,1.4033575550206712e+16,1.2630217995186042e+17,,5.192422953576483e+17
2016-12-02 00:00:00 UTC,,3.5400357857774125e+17,,,1.699217177173158e+17,1.699217177173158e+17,1.5576157457420614e+17,,,3.823238648639605e+17,1.5576157457420614e+17,2.83202862862193e+16,1.5576157457420614e+17,,4.531245805795088e+17
2016-12-03 00:00:00 UTC,,5.553294797988169e+17,,,2.5630591375330016e+17,3.844588706299502e+17,1.2815295687665008e+17,,,3.5598043576847245e+17,8.543530458443338e+16,,1.4239217430738896e+17,,5.410902623680781e+17
2016-12-04 00:00:00 UTC,,3.011648703132101e+17,,,2.007765802088068e+17,2.294589488100649e+17,1.4341184300629054e+17,,,3.298472389144682e+17,1.577530273069196e+17,2.868236860125811e+16,2.4380013311069395e+17,,4.876002662213879e+17
2016-12-05 00:00:00 UTC,,3.275588049819885e+17,,,2.4210868194320886e+17,2.7059205628946874e+17,9.969181021190954e+16,,,3.702838665013783e+17,1.4241687173129933e+17,4.27250615193898e+16,7.120843586564966e+16,,5.981508612714572e+17
2016-12-06 00:00:00 UTC,,3.5762598581476666e+17,,,1.1444031546072534e+17,2.0027055205626934e+17,1.859655126236787e+17,,,3.2901590694958534e+17,1.4305039432590667e+17,,1.28745354893316e+17,,6.86641892764352e+17
2016-12-07 00:00:00 UTC,,4.516293129602133e+17,,,3.104951526601467e+17,2.2581465648010666e+17,1.834744083900867e+17,,,2.5404148854012e+17,1.6936099236008e+17,2.8226832060013332e+16,2.5404148854012e+17,,5.786500572302733e+17
2016-12-08 00:00:00 UTC,,4.088657259737926e+17,,,1.460234735620688e+17,2.4823990505551696e+17,1.7522816827448253e+17,1.460234735620688e+16,,3.2125164183655136e+17,1.898305156306894e+17,5.840938942482752e+16,1.3142112620586192e+17,,5.98696241604482e+17
2016-12-09 00:00:00 UTC,,3.694252545801634e+17,,,1.705039636523831e+17,1.705039636523831e+17,9.946064546389014e+16,,,3.552165909424648e+17,1.2787797273928733e+17,1.4208663637698592e+16,1.4208663637698592e+17,,4.688859000440535e+17
2016-12-10 00:00:00 UTC,,3.914125838240503e+17,,,1.397902085085894e+17,1.397902085085894e+17,1.1183216680687152e+17,,,3.0753845871889664e+17,1.2581118765773045e+17,2.795804170171788e+16,9.785314595601258e+16,,5.0324475063092186e+17
2016-12-11 00:00:00 UTC,,5.2643110267246944e+17,,1.422786763979647e+16,1.849622793173541e+17,2.7032948515613296e+17,2.5610161751633645e+17,,,4.1260816155409766e+17,1.2805080875816822e+17,,1.422786763979647e+17,,7.2562124962962e+17
2016-12-12 00:00:00 UTC,,3.718662394357733e+17,,4.290764301182001e+16,1.8593311971788666e+17,2.5744585807092003e+17,2.1453821505910003e+17,,,3.4326114409456006e+17,1.1442038136485333e+17,2.8605095341213332e+16,1.2872292903546002e+17,,5.434968114830533e+17
2016-12-13 00:00:00 UTC,,5.5807154491772326e+17,,2.8619053585524268e+16,1.717143215131456e+17,2.5757148226971843e+17,1.574047947203835e+17,,,4.2928580378286406e+17,4.29285803782864e+16,4.29285803782864e+16,2.432619554769563e+17,,6.153096520887717e+17
2016-12-14 00:00:00 UTC,,4.0981317539881235e+17,,5.854473934268749e+16,1.6099803319239056e+17,1.9027040286373434e+17,2.0490658769940618e+17,,,2.7808751187776557e+17,5.854473934268749e+16,2.9272369671343744e+16,1.3172566352104683e+17,,5.122664692485155e+17
2016-12-15 00:00:00 UTC,,3.115150481210408e+17,,4.450214973157725e+16,2.0767669874736048e+17,2.0767669874736048e+17,1.3350644919473173e+17,,,4.450214973157724e+17,1.1867239928420598e+17,,5.933619964210299e+16,,3.56017197852618e+17
2016-12-16 00:00:00 UTC,,3.505611937299934e+17,,1.59345997149997e+16,2.2308439600999578e+17,2.868227948699946e+17,2.390189957249955e+17,,,3.664957934449931e+17,7.96729985749985e+16,1.59345997149997e+16,1.434113974349973e+17,,3.9836499287499245e+17
2016-12-17 00:00:00 UTC,,3.3318418646899686e+17,,,1.8173682898308915e+17,2.1202630048027072e+17,2.5746050772604298e+17,,,2.7260524347463376e+17,1.3630262173731688e+17,3.028947149718153e+16,2.1202630048027072e+17,,5.4521048694926746e+17
2016-12-18 00:00:00 UTC,,3.952369889460034e+17,,1.5201422651769362e+16,1.6721564916946298e+17,2.5842418508007914e+17,1.5201422651769363e+17,,,3.192298756871566e+17,1.3681280386592426e+17,,9.120853591061618e+16,,6.080569060707745e+17
2016-12-19 00:00:00 UTC,,4.8198044627805203e+17,,1.5547756331550066e+16,2.1766858864170093e+17,2.1766858864170093e+17,2.1766858864170093e+17,,,3.886939082887517e+17,1.399298069839506e+17,3.1095512663100132e+16,1.5547756331550067e+17,,4.819804462780521e+17
2016-12-20 00:00:00 UTC,,5.227300525960779e+17,,1.5374413311649348e+16,1.6911854642814282e+17,1.844929597397922e+17,1.0762089318154544e+17,,,3.07488266232987e+17,1.2299530649319478e+17,6.149765324659739e+16,1.2299530649319478e+17,,5.073556392844285e+17
2016-12-21 00:00:00 UTC,,3.8723856598097325e+17,,,2.3234313958858397e+17,2.9430131014553965e+17,2.4783268222782288e+17,,,2.6332222486706182e+17,2.0136405431010608e+17,4.646862791771678e+16,9.293725583543357e+16,,6.970294187657518e+17
2016-12-22 00:00:00 UTC,,5.052621405027423e+17,,1.5310973954628554e+16,2.4497558327405686e+17,2.2966460931942832e+17,1.6842071350091408e+17,,,3.9808532282034234e+17,1.8373168745554262e+17,1.5310973954628554e+16,1.3779876559165698e+17,,5.358840884119993e+17
2016-12-23 00:00:00 UTC,,4.302849277293074e+17,,3.073463769495053e+16,1.690405073222279e+17,3.073463769495053e+17,1.9977514501717843e+17,,,3.380810146444558e+17,1.2293855077980211e+17,1.5367318847475264e+16,3.073463769495053e+16,,6.915293481363868e+17
2016-12-24 00:00:00 UTC,,4.0243797891448346e+17,,1.547838380440321e+16,2.631325246748546e+17,1.7026222184843533e+17,1.7026222184843533e+17,,,3.4052444369687066e+17,1.0834868663082248e+17,4.643515141320963e+16,1.3930545423962891e+17,,4.643515141320963e+17
2016-12-25 00:00:00 UTC,,5.69754178020949e+17,,1.5398761568133756e+16,2.3098142352200634e+17,2.155826619538726e+17,1.5398761568133757e+17,,,4.619628470440127e+17,9.239256940880253e+16,1.5398761568133756e+16,4.619628470440126e+16,,7.391405552704204e+17
2016-12-26 00:00:00 UTC,,4.017191396183797e+17,,3.0901472278336904e+16,2.3176104208752675e+17,1.545073613916845e+17,1.0815515297417915e+17,,,3.244654589225375e+17,2.163103059483583e+17,3.0901472278336904e+16,1.545073613916845e+17,,5.4077576487089574e+17
2016-12-27 00:00:00 UTC,,4.4699812945930874e+17,,1.5413728602045128e+16,1.8496474322454154e+17,3.5451575784703795e+17,1.5413728602045126e+17,,,2.928608434388574e+17,2.0037847182658666e+17,7.706864301022563e+16,7.706864301022563e+16,,6.0113541547976e+17
2016-12-28 00:00:00 UTC,,5.770812347194222e+17,,,2.1835506178572733e+17,2.1835506178572733e+17,1.871614815306234e+17,1.559679012755195e+16,,3.27532592678591e+17,1.247743210204156e+17,1.559679012755195e+16,7.798395063775974e+16,,7.954362965051494e+17
2016-12-29 00:00:00 UTC,,4.2284111316548934e+17,,1.56607819690922e+16,1.7226860166001418e+17,1.879293836291064e+17,2.975548574127518e+17,,,4.3850189513458157e+17,1.4094703772182978e+17,1.56607819690922e+16,1.0962547378364539e+17,,5.4812736891822694e+17
2016-12-30 00:00:00 UTC,,5.386677641806532e+17,,,2.218043734861513e+17,2.059612039514262e+17,2.534907125556015e+17,,,3.168633906945019e+17,2.059612039514262e+17,1.5843169534725094e+16,1.4258852581252586e+17,,5.861972727848285e+17
2016-12-31 00:00:00 UTC,,5.562029925620426e+17,,1.5891514073201218e+16,2.3837271109801827e+17,1.9069816887841462e+17,2.8604725331762192e+17,,,2.701557392444207e+17,1.748066548052134e+17,1.5891514073201218e+16,7.94575703660061e+16,,5.244199644156402e+17
2017-01-01 00:00:00 UTC,,4.864613401227476e+17,,1.569230129428218e+16,9.415380776569309e+16,2.8246142329707926e+17,2.981537245913614e+17,,,4.5507673753418323e+17,7.84615064714109e+16,1.569230129428218e+16,4.707690388284654e+16,,6.747689556541339e+17
2017-01-02 00:00:00 UTC,,3.941023886081478e+17,,6.305638217730365e+16,1.8916914653191094e+17,2.364614331648887e+17,2.364614331648887e+17,,,3.62574197519496e+17,2.995178153421923e+17,7.882047772162957e+16,1.4187685989893322e+17,,5.044510574184292e+17
2017-01-03 00:00:00 UTC,,5.691447458370066e+17,,1.5809576273250182e+16,2.529532203720029e+17,2.3714364409875274e+17,1.2647661018600146e+17,,,4.742872881975055e+17,1.73905339005752e+17,9.485745763950109e+16,1.4228618645925165e+17,,5.0590644074400576e+17
2017-01-04 00:00:00 UTC,,6.653513157079738e+17,,3.1683395986093988e+16,2.376254698957049e+17,1.2673358394437595e+17,1.742586779235169e+17,,,3.326756578539869e+17,7.920848996523498e+16,4.752509397914098e+16,1.5841697993046995e+17,,5.703011277496918e+17
2017-01-05 00:00:00 UTC,,3.773443065593383e+17,,7.861339719986214e+16,1.729494738396967e+17,1.4150411495975184e+17,2.20117512159614e+17,,,4.40235024319228e+17,1.4150411495975184e+17,3.1445358879944856e+16,1.572267943997243e+17,,4.40235024319228e+17
2017-01-06 00:00:00 UTC,,5.5199206094097606e+17,,6.308480696468298e+16,1.2616961392936595e+17,2.523392278587319e+17,2.9965283308224416e+17,,1.5771201741170744e+16,4.731360522351223e+17,7.885600870585373e+16,,7.885600870585373e+16,,5.993056661644883e+17
2017-01-07 00:00:00 UTC,,4.305652539725876e+17,,4.784058377473195e+16,7.973430629121992e+16,2.7109664139014774e+17,1.754154738406838e+17,,,3.029903639066357e+17,1.5946861258243984e+17,1.5946861258243984e+16,1.4352175132419586e+17,,5.740870052967835e+17
2017-01-08 00:00:00 UTC,,3.5987167784301286e+17,,3.1293189377653296e+16,2.1905232564357306e+17,2.346989203323997e+17,3.129318937765329e+17,,,5.78924003486586e+17,2.0340573095474643e+17,1.5646594688826648e+16,1.8775913626591974e+17,,4.6939784066479936e+17
2017-01-09 00:00:00 UTC,,3.4782679864268314e+17,,7.905154514606434e+16,1.7391339932134157e+17,2.845855625258316e+17,1.422927812629158e+17,,1.5810309029212868e+16,2.845855625258316e+17,1.1067216320449006e+17,1.5810309029212868e+16,7.905154514606434e+16,,6.166020521393018e+17
2017-01-10 00:00:00 UTC,,3.985329801303265e+17,,6.376527682085226e+16,2.2317846887298285e+17,1.5941319205213062e+17,2.0723714966776982e+17,,,3.1882638410426125e+17,1.753545112573437e+17,4.782395761563918e+16,1.9129583046255674e+17,,7.65183321850227e+17
2017-01-11 00:00:00 UTC,,3.333273884779059e+17,,3.3332738847790588e+16,2.333291719345341e+17,2.9999464963011526e+17,3.333273884779059e+17,,,4.999910827168588e+17,1.3333095539116235e+17,3.3332738847790588e+16,1.3333095539116235e+17,,5.1665745214075405e+17
2017-01-12 00:00:00 UTC,,6.726436451625674e+17,,1.1771263790344931e+17,1.1771263790344931e+17,1.0089654677438512e+17,3.195057314522195e+17,,,4.876666427428614e+17,1.0089654677438512e+17,3.3632182258128372e+16,3.026896403231554e+17,,6.390114629044392e+17
2017-01-13 00:00:00 UTC,,4.333505618608227e+17,,8.333664651169667e+16,2.8334459813976867e+17,1.6667329302339334e+17,2.0000795162807203e+17,1.6667329302339336e+16,,3.833485739538047e+17,1.6667329302339334e+17,6.666931720935734e+16,1.1667130511637534e+17,,5.833565255818767e+17
2017-01-14 00:00:00 UTC,,6.550054383601768e+17,,1.1756507868003174e+17,2.015401348800544e+17,2.351301573600635e+17,2.51925168600068e+17,,,4.1987528100011334e+17,8.397505620002267e+16,5.03850337200136e+16,1.511551011600408e+17,,7.22185483320195e+17
2017-01-15 00:00:00 UTC,,5.18622746815972e+17,,1.1710836218425174e+17,1.505678942368951e+17,2.5094649039482515e+17,2.342167243685035e+17,,,2.342167243685035e+17,2.0075719231586013e+17,5.018929807896503e+16,2.6767625642114685e+17,,7.695692372107972e+17
2017-01-16 00:00:00 UTC,,4.346723784583338e+17,,1.0030901041346165e+17,2.173361892291669e+17,3.510815364471158e+17,2.6749069443589773e+17,,,3.343633680448721e+17,1.0030901041346165e+17,8.359084201121803e+16,2.173361892291669e+17,,7.188812412964751e+17
2017-01-17 00:00:00 UTC,,4.8548316181242374e+17,,6.69631947327481e+16,1.8414878551505728e+17,2.3437118156461834e+17,2.8459357761417942e+17,,1.6740798683187024e+16,3.515567723469275e+17,1.0044479209912216e+17,8.370399341593514e+16,1.0044479209912216e+17,,7.365951420602291e+17
2017-01-18 00:00:00 UTC,,5.189527511090318e+17,,5.02212339782934e+16,8.370205663048901e+16,2.343657585653692e+17,1.6740411326097802e+17,,,4.18510283152445e+17,1.004424679565868e+17,5.02212339782934e+16,1.3392329060878242e+17,,7.53318509674401e+17
2017-01-19 00:00:00 UTC,,5.693518334317951e+17,,6.698256863903471e+16,1.6745642159758678e+17,2.6793027455613885e+17,3.6840412751469094e+17,,1.6745642159758678e+16,3.3491284319517357e+17,1.1721949511831074e+17,6.698256863903471e+16,2.3443899023662147e+17,,7.033169707098646e+17
2017-01-20 00:00:00 UTC,,6.715821883121206e+17,,6.715821883121206e+16,2.350537659092422e+17,1.5110599237022714e+17,3.190015394482573e+17,,,5.204761959418935e+17,2.182642112014392e+17,3.357910941560603e+16,1.6789554707803014e+17,,7.891090712667416e+17
2017-01-21 00:00:00 UTC,,6.020766647993297e+17,,8.36217589999069e+16,1.839678697997952e+17,2.0069222159977658e+17,2.8431398059968346e+17,,,4.850062021994601e+17,1.839678697997952e+17,5.017305539994414e+16,2.3414092519973933e+17,,7.191471273991995e+17
2017-01-22 00:00:00 UTC,,5.6423243569821965e+17,,1.0258771558149448e+17,2.0517543116298896e+17,2.3937133635682045e+17,2.3937133635682045e+17,,,4.103508623259779e+17,1.7097952596915747e+17,1.7097952596915748e+16,2.0517543116298896e+17,,8.207017246519558e+17
2017-01-23 00:00:00 UTC,,4.085560167635237e+17,,7.782019366924261e+16,2.1400553259041715e+17,1.9455048417310653e+17,2.1400553259041715e+17,,,5.05831258850077e+17,1.9455048417310653e+17,1.9455048417310652e+16,9.727524208655326e+16,,7.587468882751154e+17
2017-01-24 00:00:00 UTC,,5.627433596470012e+17,,1.5523954748882794e+17,2.328593212332419e+17,2.328593212332419e+17,1.3583460405272445e+17,,,4.851235859025873e+17,2.134543777971384e+17,5.821483030831047e+16,1.5523954748882794e+17,,6.597680768275187e+17
2017-01-25 00:00:00 UTC,,4.33320682077837e+17,,1.3787476247931176e+17,2.166603410389185e+17,3.742314981581319e+17,1.969639463990168e+17,,1.969639463990168e+16,5.711954445571487e+17,1.5757115711921344e+17,3.939278927980336e+16,2.166603410389185e+17,,5.711954445571487e+17
2017-01-26 00:00:00 UTC,,4.2665367383563706e+17,,1.9393348810710774e+17,1.74540139296397e+17,2.521135345392401e+17,1.9393348810710774e+17,,,4.848337202677694e+17,1.3575344167497542e+17,5.818004643213233e+16,1.9393348810710774e+17,,8.920940452926958e+17
2017-01-27 00:00:00 UTC,,5.356218731994212e+17,,1.5870277724427296e+17,2.1821631871087533e+17,2.7772986017747766e+17,2.1821631871087533e+17,1.983784715553412e+16,,3.769190959551483e+17,9.91892357776706e+16,9.91892357776706e+16,3.967569431106824e+17,,9.72054510621172e+17
2017-01-28 00:00:00 UTC,,3.664775987482813e+17,,2.121712413805839e+17,2.893244200644326e+17,1.5430635736769738e+17,2.5074783072250826e+17,,,4.8220736677405434e+17,1.9288294670962173e+17,5.786488401288651e+16,2.5074783072250826e+17,,6.75090313483676e+17
2017-01-29 00:00:00 UTC,,4.267909876616976e+17,,2.3279508417910778e+17,3.1039344557214374e+17,1.9399590348258982e+17,3.8799180696517965e+17,,,4.6559016835821555e+17,1.3579713243781286e+17,9.699795174129491e+16,1.7459631313433085e+17,,8.147827946268773e+17
2017-01-30 00:00:00 UTC,,6.089182902245542e+17,,1.3749767843780258e+17,1.5714020392891722e+17,2.160677804022612e+17,2.357103058933758e+17,,,3.1428040785783443e+17,7.857010196445861e+16,1.178551529466879e+17,2.946378823667198e+17,,6.678458666978981e+17
2017-01-31 00:00:00 UTC,,4.8702181524595e+17,,2.7273221653773197e+17,9.740436304919e+16,2.9221308914757e+17,2.7273221653773197e+17,,,3.8961745219676e+17,1.55846980878704e+17,3.8961745219676e+16,2.7273221653773197e+17,,5.4546443307546394e+17
2017-02-01 00:00:00 UTC,,4.306020633951965e+17,,2.3487385276101626e+17,3.327379580781064e+17,3.131651370146883e+17,4.110292423317784e+17,,,6.067574529659587e+17,2.1530103169759824e+17,1.957282106341802e+16,3.5231077914152435e+17,,8.416313057269751e+17
2017-02-02 00:00:00 UTC,,4.105816640362955e+17,,3.51927140602539e+17,3.128241249800347e+17,2.5416960154627814e+17,2.737211093575303e+17,,,3.51927140602539e+17,1.17309046867513e+17,9.775753905626083e+16,1.9551507811252166e+17,,7.03854281205078e+17
2017-02-03 00:00:00 UTC,,4.4843792207922816e+17,,1.1698380575979864e+17,2.3396761151959728e+17,1.9497300959966442e+17,3.314541163194295e+17,,,5.069298249591275e+17,1.9497300959966442e+17,1.949730095996644e+16,3.314541163194295e+17,,5.264271259190939e+17
