Time,size
2010-02-08 00:00:00 UTC,290.79
2010-02-09 00:00:00 UTC,446.8357487922705
2010-02-10 00:00:00 UTC,628.6011904761905
2010-02-11 00:00:00 UTC,266.7692307692308
2010-02-12 00:00:00 UTC,255.97267759562843
2010-02-13 00:00:00 UTC,258.73275862068965
2010-02-14 00:00:00 UTC,252.8125
2010-02-15 00:00:00 UTC,278.8011363636364
2010-02-16 00:00:00 UTC,227.52820512820512
2010-02-17 00:00:00 UTC,234.02092050209205
2010-02-18 00:00:00 UTC,249.39903846153845
2010-02-19 00:00:00 UTC,220.22916666666666
2010-02-20 00:00:00 UTC,223.3846153846154
2010-02-21 00:00:00 UTC,281.2286995515695
2010-02-22 00:00:00 UTC,334.0769230769231
2010-02-23 00:00:00 UTC,216.336
2010-02-24 00:00:00 UTC,289.03508771929825
2010-02-25 00:00:00 UTC,322.8831168831169
2010-02-26 00:00:00 UTC,231.16860465116278
2010-02-27 00:00:00 UTC,223.45348837209303
2010-02-28 00:00:00 UTC,294.40384615384613
2010-03-01 00:00:00 UTC,235.35897435897436
2010-03-02 00:00:00 UTC,241.38829787234042
2010-03-03 00:00:00 UTC,310.01973684210526
2010-03-04 00:00:00 UTC,455.07567567567565
2010-03-05 00:00:00 UTC,217.98830409356725
2010-03-06 00:00:00 UTC,278.6271186440678
2010-03-07 00:00:00 UTC,290.69832402234636
2010-03-08 00:00:00 UTC,383.696
2010-03-09 00:00:00 UTC,279.43835616438355
2010-03-10 00:00:00 UTC,249.58024691358025
2010-03-11 00:00:00 UTC,271.45864661654133
2010-03-12 00:00:00 UTC,222.86776859504133
2010-03-13 00:00:00 UTC,242.718954248366
2010-03-14 00:00:00 UTC,227.032
2010-03-15 00:00:00 UTC,224.56296296296296
2010-03-16 00:00:00 UTC,239.9920634920635
2010-03-17 00:00:00 UTC,238.1691176470588
2010-03-18 00:00:00 UTC,286.39285714285717
2010-03-19 00:00:00 UTC,313.27450980392155
2010-03-20 00:00:00 UTC,265.8125
2010-03-21 00:00:00 UTC,223.37158469945356
2010-03-22 00:00:00 UTC,243.39106145251398
2010-03-23 00:00:00 UTC,262.24154589371983
2010-03-24 00:00:00 UTC,243.32748538011697
2010-03-25 00:00:00 UTC,430.7165775401069
2010-03-26 00:00:00 UTC,264.3045685279188
2010-03-27 00:00:00 UTC,234.20224719101122
2010-03-28 00:00:00 UTC,229.8978494623656
2010-03-29 00:00:00 UTC,258.5487179487179
2010-03-30 00:00:00 UTC,223.0
2010-03-31 00:00:00 UTC,231.16267942583733
2010-04-01 00:00:00 UTC,237.5
2010-04-02 00:00:00 UTC,231.73076923076923
2010-04-03 00:00:00 UTC,236.3726708074534
2010-04-04 00:00:00 UTC,265.7426900584795
2010-04-05 00:00:00 UTC,342.4575163398693
2010-04-06 00:00:00 UTC,296.27672955974845
2010-04-07 00:00:00 UTC,282.7979274611399
2010-04-08 00:00:00 UTC,261.6612021857924
2010-04-09 00:00:00 UTC,350.6190476190476
2010-04-10 00:00:00 UTC,350.9
2010-04-11 00:00:00 UTC,323.2690582959641
2010-04-12 00:00:00 UTC,331.35960591133005
2010-04-13 00:00:00 UTC,245.28571428571428
2010-04-14 00:00:00 UTC,311.8722222222222
2010-04-15 00:00:00 UTC,624.3564814814815
2010-04-16 00:00:00 UTC,355.3019801980198
2010-04-17 00:00:00 UTC,274.29411764705884
2010-04-18 00:00:00 UTC,3619.6285714285714
2010-04-19 00:00:00 UTC,384.87931034482756
2010-04-20 00:00:00 UTC,356.2439024390244
2010-04-21 00:00:00 UTC,307.17351598173514
2010-04-22 00:00:00 UTC,280.22641509433964
2010-04-23 00:00:00 UTC,307.73333333333335
2010-04-24 00:00:00 UTC,356.51190476190476
2010-04-25 00:00:00 UTC,371.7911392405063
2010-04-26 00:00:00 UTC,320.7317073170732
2010-04-27 00:00:00 UTC,302.6333333333333
2010-04-28 00:00:00 UTC,328.10555555555555
2010-04-29 00:00:00 UTC,280.3673469387755
2010-04-30 00:00:00 UTC,274.2708333333333
2010-05-01 00:00:00 UTC,270.6174863387978
2010-05-02 00:00:00 UTC,258.23870967741937
2010-05-03 00:00:00 UTC,315.314465408805
2010-05-04 00:00:00 UTC,426.36764705882354
2010-05-05 00:00:00 UTC,395.24087591240874
2010-05-06 00:00:00 UTC,446.8993288590604
2010-05-07 00:00:00 UTC,314.3030303030303
2010-05-08 00:00:00 UTC,434.96753246753246
2010-05-09 00:00:00 UTC,344.46153846153845
2010-05-10 00:00:00 UTC,371.6796875
2010-05-11 00:00:00 UTC,270.64864864864865
2010-05-12 00:00:00 UTC,366.37795275590554
2010-05-13 00:00:00 UTC,344.046875
2010-05-14 00:00:00 UTC,1554.4227642276423
2010-05-15 00:00:00 UTC,2215.769230769231
2010-05-16 00:00:00 UTC,273.9026548672566
2010-05-17 00:00:00 UTC,347.65034965034965
2010-05-18 00:00:00 UTC,338.0892857142857
2010-05-19 00:00:00 UTC,340.1768292682927
2010-05-20 00:00:00 UTC,274.51724137931035
2010-05-21 00:00:00 UTC,373.90909090909093
2010-05-22 00:00:00 UTC,429.35897435897436
2010-05-23 00:00:00 UTC,372.3080568720379
2010-05-24 00:00:00 UTC,311.5159574468085
2010-05-25 00:00:00 UTC,297.55238095238093
2010-05-26 00:00:00 UTC,337.13452914798205
2010-05-27 00:00:00 UTC,362.4166666666667
2010-05-28 00:00:00 UTC,296.27354260089686
2010-05-29 00:00:00 UTC,348.7554347826087
2010-05-30 00:00:00 UTC,310.6510067114094
2010-05-31 00:00:00 UTC,321.7957746478873
2010-06-01 00:00:00 UTC,341.6740740740741
2010-06-02 00:00:00 UTC,300.29931972789115
2010-06-03 00:00:00 UTC,450.82236842105266
2010-06-04 00:00:00 UTC,306.208
2010-06-05 00:00:00 UTC,313.88965517241377
2010-06-06 00:00:00 UTC,337.60135135135135
2010-06-07 00:00:00 UTC,463.0127388535032
2010-06-08 00:00:00 UTC,341.1625
2010-06-09 00:00:00 UTC,367.1190476190476
2010-06-10 00:00:00 UTC,310.58125
2010-06-11 00:00:00 UTC,368.98809523809524
2010-06-12 00:00:00 UTC,370.52592592592595
2010-06-13 00:00:00 UTC,352.19767441860466
2010-06-14 00:00:00 UTC,453.44099378881987
2010-06-15 00:00:00 UTC,358.5978260869565
2010-06-16 00:00:00 UTC,408.69718309859155
2010-06-17 00:00:00 UTC,321.5821917808219
2010-06-18 00:00:00 UTC,333.56
2010-06-19 00:00:00 UTC,480.93333333333334
2010-06-20 00:00:00 UTC,297.3027027027027
2010-06-21 00:00:00 UTC,394.2792207792208
2010-06-22 00:00:00 UTC,388.5128205128205
2010-06-23 00:00:00 UTC,351.9732620320856
2010-06-24 00:00:00 UTC,362.5147928994083
2010-06-25 00:00:00 UTC,315.2866666666667
2010-06-26 00:00:00 UTC,286.27672955974845
2010-06-27 00:00:00 UTC,312.5
2010-06-28 00:00:00 UTC,349.6381578947368
2010-06-29 00:00:00 UTC,440.6568047337278
2010-06-30 00:00:00 UTC,1207.1813186813188
2010-07-01 00:00:00 UTC,356.90995260663504
2010-07-02 00:00:00 UTC,679.6047904191616
2010-07-03 00:00:00 UTC,341.7830188679245
2010-07-04 00:00:00 UTC,473.8975903614458
2010-07-05 00:00:00 UTC,362.98324022346367
2010-07-06 00:00:00 UTC,296.79289940828403
2010-07-07 00:00:00 UTC,421.7564102564103
2010-07-08 00:00:00 UTC,345.5298013245033
2010-07-09 00:00:00 UTC,310.3819095477387
2010-07-10 00:00:00 UTC,341.1363636363636
2010-07-11 00:00:00 UTC,503.731843575419
2010-07-12 00:00:00 UTC,912.4446130500759
2010-07-13 00:00:00 UTC,520.3742774566474
2010-07-14 00:00:00 UTC,2847.0484429065746
2010-07-15 00:00:00 UTC,872.2964743589744
2010-07-16 00:00:00 UTC,611.8178217821783
2010-07-17 00:00:00 UTC,730.6531791907514
2010-07-18 00:00:00 UTC,846.2848837209302
2010-07-19 00:00:00 UTC,837.0402298850574
2010-07-20 00:00:00 UTC,1065.707182320442
2010-07-21 00:00:00 UTC,623.4830917874397
2010-07-22 00:00:00 UTC,572.9034090909091
2010-07-23 00:00:00 UTC,528.159793814433
2010-07-24 00:00:00 UTC,1526.5608465608466
2010-07-25 00:00:00 UTC,3225.6753246753246
2010-07-26 00:00:00 UTC,999.3786008230453
2010-07-27 00:00:00 UTC,760.2710843373494
2010-07-28 00:00:00 UTC,3424.698113207547
2010-07-29 00:00:00 UTC,2451.3277777777776
2010-07-30 00:00:00 UTC,619.2692307692307
2010-07-31 00:00:00 UTC,470.70443349753697
2010-08-01 00:00:00 UTC,432.0334728033473
