Time,anxbtc,bitbay,bitcoin24,bitcurex,bitfloor,btce,campbx,coinsetter,gatecoin,justcoin,lakebtc,mtgox,okcoin,others,therocktrading
2015-03-12 00:00:00 UTC,0.819276881601089,0.00577350282900959,,,,0.561348821302664,0.823227315910444,0.438405317626615,0.749571844250551,,0.380292769124785,,0.396926460162619,0.5772503108951269,3.24250623976628
2015-03-13 00:00:00 UTC,1.1900537233729,,,0.200757125838643,,0.583340250126598,1.84223826065972,0.602935995223601,0.846784562641041,,0.393587659272428,,0.484426224765226,1.284376995946231,2.59119806854726
2015-03-14 00:00:00 UTC,0.915732758224403,63.2883286599834,,7.69426372761385,,0.85730374882734,3.20896750340941,0.567956760688017,0.613228894418185,,0.381633039148823,,0.399029130062488,1.4925842865153982,2.65984416138744
2015-03-15 00:00:00 UTC,1.34280229844681,1.64403301113812,,,,0.673749032371485,3.92910525376065,0.316721055925795,0.899269265099713,,0.243901595815451,,0.301280714248195,0.6098028351794202,2.49637028814317
2015-03-16 00:00:00 UTC,1.86062946931474,1.80474876095669,,,,0.647186669782535,3.83524855442575,0.446318396476737,0.754351576393876,,0.33681320410811,,0.396461383175563,0.6213891588183004,1.47020988195288
2015-03-17 00:00:00 UTC,1.25993582525556,1.24150157886186,,,,0.561461540429995,1.67457738240467,0.401194407747681,1.00982514812016,,0.278408668791226,,0.272286116588333,0.9042499313836913,1.80811409567122
2015-03-18 00:00:00 UTC,1.28601402127073,0.878463585177712,,,,1.24191290398728,2.07053320460994,0.99773769332159,1.25106697642802,,0.93617694823832,,0.857616610310875,1.2860069152600508,3.8933502214234
2015-03-19 00:00:00 UTC,1.55340350593277,0.827900478650992,,,,0.959692367458022,2.25336558741763,1.07790594679319,1.22370279054338,,0.855169989616829,,0.987402193422232,2.0053268370887225,3.03465887867165
2015-03-20 00:00:00 UTC,1.45723367795489,2.36218575629331,,,,0.573112382391442,2.71215515817094,0.465167169090985,0.418608807018405,,0.408549351252298,,0.371539823144585,1.5167390327088344,2.56762742388894
2015-03-21 00:00:00 UTC,1.09005353563126,,,,,0.69734987805392,,0.469373921582889,0.659472173458679,,0.42449543826855,,0.405476523401706,0.5802763356120886,2.14042499116249
2015-03-22 00:00:00 UTC,0.778153667584659,,,,,0.61097869973055,1.38429440166539,0.487314209892851,0.912305694768394,,0.347951259227409,,0.366913924832783,0.7361001144009771,3.26520135869418
2015-03-23 00:00:00 UTC,0.479130945983773,1.5707094579822,,0.000707109473311371,,0.687475896659188,1.45937858253993,0.502861283372848,0.781740303524808,,0.381083593879024,,0.394031840161673,0.8674421939975404,2.34968485032637
2015-03-24 00:00:00 UTC,1.15732061843149,,,,,0.852174558266816,2.04503648652088,0.841651357135509,1.10654093334692,,0.706031204159246,,0.739641181372093,1.1265653842543923,2.28912729526543
2015-03-25 00:00:00 UTC,1.38441941975755,0.618679756755343,,0.584797778265381,,0.907547667181457,0.41085219939228,0.743755630840844,0.628564083363445,,0.718271111098004,,0.719105029471519,1.1916603681995717,3.67504344488563
2015-03-26 00:00:00 UTC,0.91395741960784,1.33002133040857,,,,0.716440771724255,2.85550959625591,0.600576232121651,0.574484012092744,,0.573305545041323,,0.560447176442747,0.8730169012700246,1.89925666946197
2015-03-27 00:00:00 UTC,0.735040658025392,11.292495295549,,,,0.51411713419848,3.63094893626134,0.407211647324259,0.58336434362973,,0.359540217511495,,0.342304369611832,0.895999990404775,2.13592050129191
2015-03-28 00:00:00 UTC,0.544554973960044,,,,,0.552374204544166,1.44493324045216,0.396760325150636,0.500428519338685,,0.396405599239596,,0.345004933189095,0.9042081444785761,1.50911256410898
2015-03-29 00:00:00 UTC,0.756580368395236,1.85466242946752,,,,0.665244410114017,1.42474749312563,0.537882021243277,0.606633193708372,,0.510263494790166,,0.535179362765644,0.8765418987024349,2.09542522135656
2015-03-30 00:00:00 UTC,1.03214957441027,2.34054468614915,,,,0.75916910211301,0.609945352739278,0.556549914143974,0.563832537891945,,0.525057598850316,,0.488632182963993,1.380743089007252,1.36981271336299
2015-03-31 00:00:00 UTC,0.76593562198318,1.78191713592035,,,,0.663808634844919,0.978105707014625,0.409204008023478,0.718521935127887,,0.35737127977277,,0.323205158972586,1.7343326563584731,1.26504444596872
2015-04-01 00:00:00 UTC,0.683648111975008,1.90395918158808,,,,0.576325564131982,0.763680504916854,0.448758228860217,0.924899361475112,,0.433586018639626,,0.38703880963288,0.6857708827416287,1.82955094688099
2015-04-02 00:00:00 UTC,0.71935795757456,1.85422516686325,,,,0.63941585346606,1.38811416956618,0.395537776106484,1.21341359523997,,0.363749655439378,,0.289863415364063,0.9632165189322732,1.23626557132913
2015-04-03 00:00:00 UTC,0.869109917600607,1.46460235113977,,,,0.549177913405217,,0.348204157540362,0.726912904854461,,0.321081129975015,,0.307863110173391,0.4610475113673015,2.94221009330565
